,cand_id,q1-score,q2-score,q3-score,q4-score,q5-score,q6-score,q7-score,q8-score,q9-score,q10-score,q11-score,q12-score,q13-score,q14-score,score,max_score,inv_id,inv_at,attempt_end,attempt_start,attempt_id,attempt_time,attempt_ct,window_exit_ct,out_of_window_seconds,network_disconnect_seconds,invite_method,team,copy_paste_ct,product_rating,tag_score_mysql,tag_score_sql,tag_scoresql_case_statement,tag_score_sql_joins,tag_score_sql_aggregate_functions,tag_score_sql_subquery,section_score_create_scripts_&_insert_statements,section_score:_data_query_language_(dql),q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q2-loc,q3-loc,q4-loc,q5-loc,q6-loc,q7-loc,q8-loc,q9-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q2-compile_and_test_ct,q3-compile_and_test_ct,q4-compile_and_test_ct,q5-compile_and_test_ct,q6-compile_and_test_ct,q7-compile_and_test_ct,q8-compile_and_test_ct,q9-compile_and_test_ct,q10-compile_and_test_ct,q11-compile_and_test_ct,q12-compile_and_test_ct,q13-compile_and_test_ct,q14-compile_and_test_ct,q2-lang,q3-lang,q4-lang,q5-lang,q6-lang,q7-lang,q8-lang,q9-lang,q10-lang,q11-lang,q12-lang,q13-lang,q14-lang,q2-plagiarism,q3-plagiarism,q4-plagiarism,q5-plagiarism,q6-plagiarism,q7-plagiarism,q8-plagiarism,q9-plagiarism,q10-plagiarism,q11-plagiarism,q12-plagiarism,q13-plagiarism,q14-plagiarism,q2-plagiarism_pct,q3-plagiarism_pct,q4-plagiarism_pct,q5-plagiarism_pct,q6-plagiarism_pct,q7-plagiarism_pct,q8-plagiarism_pct,q9-plagiarism_pct,q10-plagiarism_pct,q11-plagiarism_pct,q12-plagiarism_pct,q13-plagiarism_pct,q14-plagiarism_pct,q2-testcase_passed,q3-testcase_passed,q4-testcase_passed,q5-testcase_passed,q6-testcase_passed,q7-testcase_passed,q8-testcase_passed,q9-testcase_passed,q10-testcase_passed,q11-testcase_passed,q12-testcase_passed,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,candidate_city,candidate_major,city,state,zip,latitude,longitude,clean_major,clean_major_class,score_pct,pass
400,582,1.0,10,10,10,10,10,10,10,10,10,0,10,10,10,121.0,131,72590734,2042-04-04 09:09:00,2048-12-01 14:55:00,2045-10-24 03:07:00,77306578,2291,1,1,21,0,Invited Via Email,Admissions,18,1.0,111.0,50,10,110,50,30,1.0,120.0,7.0,214,190,63,243,77,70,77,64,257,726,119,59,107,4,9,8,9,8,9,11,9,8,10,11,19,18,2,2,2,2,2,2,2,2,2,5,3,2,4,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.01068,0.014963,0.072313,0.013251,0.012184,0.011853,0.015896,0.015773,0.020185,0.228595,0.02735,0.032735,0.119364,Palm Coast,Academic,Palm Coast,FL,32137.0,29.5849,-81.1948,Undeclared,Non-IT,0.92,1
401,555,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,66953648,2042-03-13 10:46:00,2047-06-08 18:49:00,2044-07-02 18:16:00,73408348,346498,1,72,54068,231924,Invited Via Email,Admissions,3,,111.0,60,10,110,50,30,1.0,120.0,40.0,4797,82028,5706,494,1491,751,2618,402,2442,557,426,9580,2134,1,6,6,9,4,5,7,7,5,5,6,5,18,26,11,5,2,7,2,13,2,3,3,3,7,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.116803,0.031291,0.041653,0.047099,0.030196,0.045343,0.036648,0.031986,0.046426,0.035303,0.040167,0.032114,0.043309,Fridley,Java,Fridley,MN,55421.0,45.0638,-93.2529,Software Development,IT-Dev,0.92,1
402,542,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,66953620,2042-02-19 12:23:00,2046-09-20 21:35:00,2043-11-15 10:27:00,73386640,304892,1,63,183656,143171,Invited Via Email,Admissions,0,5.0,111.0,60,10,110,50,30,1.0,120.0,1079.0,802,315,3806,363,33445,1383,35460,1118,3340,148,3065,76128,1210,9,9,11,12,12,13,16,14,12,13,15,35,28,7,4,22,5,27,8,8,7,2,2,3,34,5,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.864615,0.108806,0.028757,0.039914,0.130164,0.062052,0.061311,0.143972,0.180277,0.36753,0.039161,0.026275,0.034963,Clovis,Computer Science,Clovis,CA,93612.0,36.7646,-119.7704,Computer Science,IT-Dev,0.92,1
403,512,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,66953560,2042-01-28 14:00:00,2045-01-26 20:35:00,2042-06-01 21:57:00,73386422,125506,1,47,85619,48620,Invited Via Email,Admissions,0,4.0,111.0,60,10,110,50,30,1.0,120.0,420.0,1954,2163,2159,4355,6789,4203,3452,1660,4735,1214,918,15668,21391,10,11,10,12,9,10,12,12,10,11,12,11,25,11,9,6,4,19,12,6,6,12,7,4,7,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01576,0.021923,0.266054,0.113217,0.062221,0.099589,0.038979,0.09479,0.149744,0.078555,0.049249,0.035127,0.021442,Mansfield,Java,Mansfield,TX,76063.0,32.5754,-97.1444,Software Development,IT-Dev,0.92,1
404,509,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,66953554,2042-01-06 15:37:00,2044-11-27 15:41:00,2042-04-09 18:18:00,73387076,162313,1,37,11444,171,Invited Via Email,Admissions,57,3.0,111.0,60,10,110,50,30,1.0,120.0,870.0,2631,848,1708,711,7619,2673,10028,2886,256,60702,10065,58436,2682,5,5,6,7,4,5,7,6,5,6,6,14,19,23,2,4,3,7,15,11,9,2,6,12,14,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.027819,0.031022,0.028791,0.042266,0.028885,0.012114,0.034194,0.076264,0.097852,0.039644,0.040545,0.065092,0.136787,MILACA,Full Atack Developer,Milaca,MN,56353.0,45.9728,-95.3724,Software Development,IT-Dev,0.92,1
405,508,1.0,10,10,10,10,10,10,10,10,10,0,10,10,10,121.0,131,66953552,2041-12-15 17:14:00,2044-11-07 14:03:00,2042-03-23 01:05:00,73386742,135034,1,18,31141,61847,Invited Via Email,Admissions,29,5.0,111.0,50,10,110,50,30,1.0,120.0,1574.0,1280,1854,1308,791,2826,2450,4247,1126,740,898,4506,29745,19811,14,14,12,17,18,17,20,17,14,15,21,35,29,3,4,2,3,8,5,3,2,3,7,6,4,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.027969,0.072437,0.032015,0.036839,0.027074,0.032339,0.033468,0.031425,0.061686,0.025499,0.034562,0.039779,0.033783,Mendon,Software Development,Mendon,MA,1756.0,42.1917,-71.6064,Software Development,IT-Dev,0.92,1
406,492,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,66853430,2041-11-23 18:51:00,2043-12-22 11:55:00,2041-06-12 13:37:00,73032814,217423,1,59,104440,103146,Invited Via Email,Admissions,0,4.0,111.0,60,10,110,50,30,1.0,120.0,125.0,2258,1269,21405,10547,44580,3180,21228,1005,455,1875,879,4025,1352,7,5,5,8,3,5,8,8,7,14,8,16,18,18,5,39,10,27,23,11,10,5,4,4,22,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.307962,0.014671,0.011679,0.116649,0.027621,0.019109,0.094031,0.518486,0.088121,0.123683,0.035373,0.025166,0.138388,McKinney,Computer Applications,McKinney,TX,75070.0,33.1781,-96.6856,Computer Applications,IT-Dev,0.92,1
407,478,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,59571040,2041-11-01 20:28:00,2043-04-05 14:41:00,2040-10-25 05:48:00,67603826,343191,1,86,290051,36270,Invited Via Email,Admissions,0,,111.0,60,10,110,50,30,1.0,120.0,408.0,2615,10220,14282,1758,5361,218485,14479,3173,2128,1867,23482,7119,1336,10,6,6,12,7,5,7,7,5,6,6,6,19,3,5,4,6,3,2,2,7,7,6,3,3,3,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.41617,0.118898,0.042641,0.119569,0.104969,0.102881,0.131977,0.029807,0.07955,0.065615,0.058219,0.101795,0.108205,Bethel Park,Infrastructure Engineer,Bethel Park,PA,15102.0,40.3434,-80.0582,Infrastructure Support Engineer,IT-NonDev,0.92,1
408,475,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,59571034,2041-10-10 22:05:00,2043-02-04 09:47:00,2040-09-02 02:09:00,67603422,345550,1,84,242284,195249,Invited Via Email,Admissions,0,,111.0,60,10,110,50,30,1.0,120.0,946.0,14033,17940,990,9107,12321,24250,15286,43464,1716,1036,320,4746,3153,9,9,15,11,7,9,13,10,9,10,10,12,23,5,3,4,5,3,20,19,10,2,4,2,3,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.034399,0.420221,0.616318,0.036792,0.602916,0.030033,0.037606,0.030868,0.068356,0.029825,0.032685,0.057988,0.034275,pittsburgh,Jr. Infrastructure Support Engineer,Pittsburgh,PA,15222.0,40.4455,-79.9965,Junior Infrastructure Support Engineer,IT-NonDev,0.92,1
409,462,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412808,2045-12-24 04:55:00,2042-05-19 12:33:00,2040-01-15 18:20:00,66507222,150160,1,39,58943,79171,Invited Via Email,Admissions,0,1.0,111.0,60,10,110,50,30,1.0,120.0,251.0,2396,320,651,810,1542,7124,747,1021,402,2021,2428,30379,20394,10,10,10,12,9,10,12,11,10,11,12,18,36,7,4,11,14,22,21,4,16,4,29,32,95,18,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.028141,0.080635,0.154763,0.032111,0.322601,0.046293,0.049125,0.077613,0.091134,0.015866,0.072739,0.03801,0.0341,Oak Park,Java,Oak Park,IL,60301.0,41.8826,-87.7934,Software Development,IT-Dev,0.92,1
410,458,1.0,10,10,10,10,10,10,10,10,10,10,10,10,0,121.0,131,58412798,2041-09-18 23:42:00,2042-02-28 06:01:00,2039-11-05 21:28:00,66507266,345591,1,79,276540,272055,Invited Via Email,Admissions,0,1.0,111.0,60,0,120,50,40,1.0,120.0,182.0,26054,8986,20492,5133,6617,400,698,1496,897,855,561,1093,70,10,10,10,13,8,9,15,12,11,12,13,20,0,27,14,13,5,9,3,7,7,10,10,3,4,0,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.019255,0.102129,0.279189,0.02233,0.20087,0.242846,0.304159,0.09884,0.065223,0.022649,0.045921,0.026214,,,Royal Oak,Royal Oak,MI,48067.0,42.4976,-83.1356,,,0.92,1
411,452,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412784,2045-12-02 06:32:00,2041-10-30 20:13:00,2039-07-22 14:10:00,66507172,289398,1,12,537,260444,Invited Via Email,Admissions,0,3.0,111.0,60,10,110,50,30,1.0,120.0,77.0,2447,1570,1118,1277,6339,1651,2282,2930,744,681,2469,3193,1835,6,8,6,9,4,5,11,6,6,7,8,7,20,13,11,4,10,37,16,14,17,4,7,3,5,10,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.066193,0.111358,0.503455,0.409385,0.107908,0.076609,0.105066,0.059143,0.271877,0.065505,0.781436,0.035232,0.035505,TEMPERANCE,,Temperance,MI,48182.0,41.7575,-83.5692,,,0.92,1
412,446,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412770,2045-11-10 08:09:00,2041-07-02 10:25:00,2039-04-07 06:52:00,66507226,343447,1,149,49815,271270,Invited Via Email,Admissions,0,3.0,111.0,60,10,110,50,30,1.0,120.0,24.0,1831,422,1744,1317,6084,3048,9301,815,338,11315,994,24072,10355,7,4,6,8,4,7,11,5,4,5,6,7,20,19,6,24,10,76,14,96,8,5,36,15,56,11,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.019142,0.035566,0.041276,0.145662,0.070819,0.096685,0.124698,0.040379,0.114184,0.01506,0.023785,0.086338,0.034134,Dearborn Heights,java,Dearborn Heights,MI,48127.0,42.2775,-83.2769,Software Development,IT-Dev,0.92,1
413,445,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412768,2041-08-28 01:19:00,2041-06-12 08:47:00,2039-03-20 13:39:00,66507276,330825,1,26,4115,255225,Invited Via Email,Admissions,0,5.0,111.0,60,10,110,50,30,1.0,120.0,132.0,14067,4495,2873,582,15383,2730,1853,1254,1744,5127,2052,18641,4251,10,11,9,10,10,11,13,12,12,9,12,15,26,11,7,3,2,13,14,8,2,6,3,10,2,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.027947,0.015485,0.030956,0.030529,0.155541,0.028551,0.14254,0.033747,0.032894,0.262755,0.02808,0.201766,0.017736,Detroit,JAVA,Detroit,MI,48201.0,42.347,-83.0567,Software Development,IT-Dev,0.92,1
414,441,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412758,2041-08-06 02:56:00,2041-03-24 02:15:00,2039-01-08 16:47:00,66507346,279573,1,112,24977,237456,Invited Via Email,Admissions,0,4.0,111.0,60,10,110,50,30,1.0,120.0,505.0,3359,969,662,675,10591,1813,2789,1100,568,535,588,9771,6811,5,4,5,6,7,5,8,6,5,6,7,10,19,13,4,4,4,7,5,6,5,5,5,4,11,6,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.012987,0.034951,0.028857,0.25843,0.016649,0.039908,0.099899,0.094095,0.020528,0.117393,0.038764,2.536109,0.074865,"Charlotte, NC",Java,Charlotte,NC,28202.0,35.2242,-80.8395,Software Development,IT-Dev,0.92,1
415,440,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412756,2041-07-15 04:33:00,2041-03-04 00:37:00,2038-12-21 23:34:00,66507336,345488,1,198,289335,180078,Invited Via Email,Admissions,0,5.0,111.0,60,10,110,50,30,1.0,120.0,34809.0,8175,3052,26392,2001,1743,5255,5511,3789,2740,1846,10833,49570,4707,12,10,10,13,8,7,12,11,11,12,25,17,22,17,11,27,18,10,42,36,12,15,17,20,93,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.01706,0.031276,0.081112,0.013249,0.357657,0.016622,0.037257,0.014959,0.069408,0.076773,0.022265,0.039518,0.016207,CHARLOTTE,SOFTWARE ENGINEER,Charlotte,NC,28202.0,35.2242,-80.8395,Software Engineering,IT-Dev,0.92,1
416,439,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412754,2045-10-19 09:46:00,2041-02-11 22:59:00,2038-12-04 06:21:00,66507154,344934,1,123,294305,222938,Invited Via Email,Admissions,0,3.0,111.0,60,10,110,50,30,1.0,120.0,224.0,49299,985,2190,786,1909,1976,32592,5362,375,506,2984,21012,1520,11,6,7,11,9,10,13,11,11,12,16,10,24,21,3,10,6,17,30,14,31,3,5,3,2,12,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.013247,0.045898,0.106717,0.019406,0.019869,0.03048,0.135721,0.076266,0.112918,0.057165,0.130106,0.029211,0.024934,Charlotte,Full Stack Java Developer,Charlotte,NC,28202.0,35.2242,-80.8395,Software Development,IT-Dev,0.92,1
417,438,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412752,2041-06-23 06:10:00,2041-01-22 21:21:00,2038-11-16 13:08:00,66507254,343074,1,33,258970,193912,Invited Via Email,Admissions,2,3.0,111.0,60,10,110,50,30,1.0,120.0,49.0,27672,2142,1141,2708,20298,4783,32427,594,383,5336,535,9428,40391,11,9,11,13,11,13,14,11,11,13,10,28,23,45,15,8,11,40,36,7,6,5,18,4,31,59,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.011847,0.047474,0.030292,0.019644,0.014029,0.078497,0.038773,0.073586,0.046275,0.078013,0.125535,0.033631,0.277432,Charlotte,Java Developer,Charlotte,NC,28202.0,35.2242,-80.8395,Software Development,IT-Dev,0.92,1
418,437,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412750,2045-09-27 11:23:00,2041-01-02 19:43:00,2038-10-29 19:55:00,66507238,267726,1,69,136927,190116,Invited Via Email,Admissions,0,,111.0,60,10,110,50,30,1.0,120.0,241.0,2402,1295,15845,675,2138,17007,1172,1929,647,2235,4340,25780,1517,12,12,10,16,10,12,16,15,11,10,18,0,27,4,3,3,2,16,33,2,10,2,9,6,0,2,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,-,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.2361,0.043338,0.141125,0.152471,0.0296,0.034858,0.077921,0.035711,0.077268,0.034741,0.146931,,0.036975,Los Angeles,Software Developer,Los Angeles,CA,90012.0,34.0614,-118.2385,Software Development,IT-Dev,0.92,1
419,436,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412748,2041-06-01 07:47:00,2040-12-13 18:05:00,2038-10-12 02:42:00,66507282,345592,1,161,268529,177927,Invited Via Email,Admissions,0,5.0,111.0,60,10,110,50,30,1.0,120.0,308.0,41623,3734,11080,1638,2476,16398,4202,29508,1872,2992,6640,19909,24927,11,13,11,14,8,10,15,11,10,12,14,30,32,56,9,37,8,16,108,26,37,8,11,19,62,19,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.020826,0.015006,0.029835,0.03063,0.031954,0.112388,0.050122,0.05178,0.020454,0.025303,0.07883,0.170598,0.015326,Charlotte,Mechanical Engineering,Charlotte,NC,28202.0,35.2242,-80.8395,Mechanical Engineering,Non-IT,0.92,1
420,432,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,58412738,2045-09-05 13:00:00,2040-09-24 11:33:00,2038-08-02 05:50:00,66507240,345584,1,16,121183,227141,Invited Via Email,Admissions,0,5.0,111.0,60,10,110,50,30,1.0,120.0,46.0,94381,233,579,2671,1953,330,1305,221,157,233,562,1876,584,12,10,11,14,9,10,15,12,10,12,14,20,25,6,2,2,7,7,2,7,2,2,3,6,4,7,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.075809,0.048357,0.075488,0.030325,0.030567,0.030037,0.071187,0.06104,0.069749,0.033032,0.739202,0.067731,0.035528,Charlotte,Java,Charlotte,NC,28202.0,35.2242,-80.8395,Software Development,IT-Dev,0.92,1
421,418,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,56044994,2045-08-14 14:37:00,2039-12-18 12:41:00,2037-11-27 04:48:00,63768790,341254,1,0,0,231521,Invited Via Email,Admissions,0,2.0,111.0,60,10,110,50,30,1.0,120.0,556.0,40704,2632,5076,2249,11935,10207,7357,3762,513,3259,1054,16618,3516,5,7,8,9,7,6,9,9,8,9,10,14,21,8,2,37,18,39,41,20,16,4,21,4,29,14,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.084636,0.558457,0.013601,0.040682,0.673456,0.019374,0.019537,0.058008,0.045809,0.051168,0.070384,14.29472,0.068427,Sugarland,Software Engineer,Sugar Land,TX,77478.0,29.6181,-95.5631,Software Engineering,IT-Dev,0.92,1
422,416,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,56044988,2045-07-23 16:14:00,2039-11-08 09:25:00,2037-10-22 18:22:00,63768484,341954,1,0,0,306211,Invited Via Email,Admissions,0,1.0,111.0,60,10,110,50,30,1.0,120.0,704.0,1956,702,3852,595,2085,927,4052,4457,247,3423,2011,6304,3902,10,10,9,11,9,9,15,13,10,14,15,4,24,20,7,4,3,15,6,17,8,2,20,8,1,10,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.056917,0.055343,0.045252,0.053321,0.017754,0.252726,0.034074,0.060288,0.032109,0.021718,0.092306,0.054983,0.666819,SYRACUSE,Computer Science,Syracuse,NY,13202.0,43.0481,-76.1493,Computer Science,IT-Dev,0.92,1
423,415,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,56044984,2045-07-01 17:51:00,2039-10-19 07:47:00,2037-10-05 01:09:00,63768738,342163,1,0,0,246245,Invited Via Email,Admissions,0,3.0,111.0,60,10,110,50,30,1.0,120.0,101.0,3925,2464,5156,2357,1769,3677,8465,2836,647,5228,1184,49379,6132,9,10,6,10,8,9,11,11,9,10,12,89,23,5,5,4,24,13,56,42,25,4,8,6,360,9,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.029856,0.032374,0.027277,0.034434,0.031492,0.058728,0.099476,0.081573,0.119838,0.032766,0.059233,0.02167,0.112368,Indianapolis,Computer Science,Indianapolis,IN,46204.0,39.7704,-86.1608,Computer Science,IT-Dev,0.92,1
424,414,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,121.0,131,56044982,2045-06-09 19:28:00,2039-09-29 06:09:00,2037-09-17 07:56:00,63768674,342116,1,0,0,246984,Invited Via Email,Admissions,0,4.0,111.0,60,10,110,50,30,1.0,120.0,1014.0,926,763,1584,960,3550,6118,11789,2556,1765,862,4698,52585,4919,5,5,6,10,5,4,9,8,6,7,9,11,20,7,8,8,8,20,9,14,5,9,4,10,69,10,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,mysql,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.032335,0.029962,0.028416,0.191237,0.025162,0.029357,0.01562,0.096428,0.033361,0.041574,0.088344,0.087441,0.086349,Unionville,Computer science,Unionville,CT,6085.0,41.9825,-72.5567,Computer Science,IT-Dev,0.92,1
